2026-02-12 19:58:08.691 | ERROR    | src.okx_client:get_all_klines:261 - Error fetching klines: API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 19:58:08.691 | ERROR    | __main__:initialize_data:159 - Failed to download BAT-USDT-SWAP: 'timestamp'
2026-02-12 20:09:06.651 | INFO     | src.okx_client:__init__:70 - Initialized OKX client (demo=True)
2026-02-12 20:09:06.652 | INFO     | __main__:__init__:114 - LiveTrader initialized
2026-02-12 20:09:06.652 | INFO     | __main__:run:405 - Starting Live Trader
2026-02-12 20:09:06.926 | INFO     | __main__:run:409 - Account balance: {'total': 4990.00042148, 'available': 0.0, 'used': 4990.00042148}
2026-02-12 20:09:06.926 | INFO     | __main__:initialize_data:133 - Initializing data buffer...
2026-02-12 20:09:06.926 | INFO     | __main__:initialize_data:146 - Downloading 22 days of historical data...
2026-02-12 20:09:14.383 | DEBUG    | src.data_buffer:update:51 - Updated BTC-USDT-SWAP: 1440 candles
2026-02-12 20:09:14.384 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for BTC-USDT-SWAP
2026-02-12 20:09:21.764 | DEBUG    | src.data_buffer:update:51 - Updated ETH-USDT-SWAP: 1440 candles
2026-02-12 20:09:21.765 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for ETH-USDT-SWAP
2026-02-12 20:09:29.021 | DEBUG    | src.data_buffer:update:51 - Updated BCH-USDT-SWAP: 1440 candles
2026-02-12 20:09:29.021 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for BCH-USDT-SWAP
2026-02-12 20:09:36.473 | DEBUG    | src.data_buffer:update:51 - Updated XRP-USDT-SWAP: 1440 candles
2026-02-12 20:09:36.473 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for XRP-USDT-SWAP
2026-02-12 20:09:44.354 | DEBUG    | src.data_buffer:update:51 - Updated EOS-USDT-SWAP: 1440 candles
2026-02-12 20:09:44.356 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for EOS-USDT-SWAP
2026-02-12 20:09:52.912 | DEBUG    | src.data_buffer:update:51 - Updated LTC-USDT-SWAP: 1440 candles
2026-02-12 20:09:52.912 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for LTC-USDT-SWAP
2026-02-12 20:10:00.526 | DEBUG    | src.data_buffer:update:51 - Updated TRX-USDT-SWAP: 1440 candles
2026-02-12 20:10:00.527 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for TRX-USDT-SWAP
2026-02-12 20:10:08.129 | DEBUG    | src.data_buffer:update:51 - Updated ETC-USDT-SWAP: 1439 candles
2026-02-12 20:10:08.129 | INFO     | __main__:initialize_data:156 - Downloaded 1439 candles for ETC-USDT-SWAP
2026-02-12 20:10:15.727 | DEBUG    | src.data_buffer:update:51 - Updated LINK-USDT-SWAP: 1440 candles
2026-02-12 20:10:15.727 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for LINK-USDT-SWAP
2026-02-12 20:10:23.293 | DEBUG    | src.data_buffer:update:51 - Updated XLM-USDT-SWAP: 1440 candles
2026-02-12 20:10:23.294 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for XLM-USDT-SWAP
2026-02-12 20:10:30.705 | DEBUG    | src.data_buffer:update:51 - Updated ADA-USDT-SWAP: 1440 candles
2026-02-12 20:10:30.705 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for ADA-USDT-SWAP
2026-02-12 20:10:31.147 | ERROR    | src.okx_client:_request:133 - Request failed: GET /api/v5/market/candles - API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:10:31.147 | ERROR    | src.okx_client:get_all_klines:261 - Error fetching klines: API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:10:31.148 | ERROR    | __main__:initialize_data:159 - Failed to download XMR-USDT-SWAP: 'timestamp'
2026-02-12 20:10:31.389 | ERROR    | src.okx_client:_request:133 - Request failed: GET /api/v5/market/candles - API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:10:31.390 | ERROR    | src.okx_client:get_all_klines:261 - Error fetching klines: API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:10:31.390 | ERROR    | __main__:initialize_data:159 - Failed to download DASH-USDT-SWAP: 'timestamp'
2026-02-12 20:10:31.685 | ERROR    | src.okx_client:_request:133 - Request failed: GET /api/v5/market/candles - API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:10:31.685 | ERROR    | src.okx_client:get_all_klines:261 - Error fetching klines: API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:10:31.686 | ERROR    | __main__:initialize_data:159 - Failed to download ZEC-USDT-SWAP: 'timestamp'
2026-02-12 20:10:38.866 | DEBUG    | src.data_buffer:update:51 - Updated XTZ-USDT-SWAP: 1440 candles
2026-02-12 20:10:38.866 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for XTZ-USDT-SWAP
2026-02-12 20:10:46.416 | DEBUG    | src.data_buffer:update:51 - Updated ATOM-USDT-SWAP: 1440 candles
2026-02-12 20:10:46.416 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for ATOM-USDT-SWAP
2026-02-12 20:10:53.765 | DEBUG    | src.data_buffer:update:51 - Updated BNB-USDT-SWAP: 1440 candles
2026-02-12 20:10:53.765 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for BNB-USDT-SWAP
2026-02-12 20:10:54.267 | ERROR    | src.okx_client:_request:133 - Request failed: GET /api/v5/market/candles - API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:10:54.268 | ERROR    | src.okx_client:get_all_klines:261 - Error fetching klines: API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:10:54.268 | ERROR    | __main__:initialize_data:159 - Failed to download ONT-USDT-SWAP: 'timestamp'
2026-02-12 20:11:01.657 | DEBUG    | src.data_buffer:update:51 - Updated IOTA-USDT-SWAP: 1440 candles
2026-02-12 20:11:01.658 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for IOTA-USDT-SWAP
2026-02-12 20:11:02.099 | ERROR    | src.okx_client:_request:133 - Request failed: GET /api/v5/market/candles - API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:11:02.099 | ERROR    | src.okx_client:get_all_klines:261 - Error fetching klines: API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:11:02.100 | ERROR    | __main__:initialize_data:159 - Failed to download BAT-USDT-SWAP: 'timestamp'
2026-02-12 20:21:50.970 | INFO     | src.okx_client:__init__:70 - Initialized OKX client (demo=True)
2026-02-12 20:21:50.972 | INFO     | __main__:__init__:114 - LiveTrader initialized
2026-02-12 20:21:50.972 | INFO     | __main__:run:405 - Starting Live Trader
2026-02-12 20:21:51.254 | INFO     | __main__:run:409 - Account balance: {'total': 4990.00042148, 'available': 0.0, 'used': 4990.00042148}
2026-02-12 20:21:51.254 | INFO     | __main__:initialize_data:133 - Initializing data buffer...
2026-02-12 20:21:51.254 | INFO     | __main__:initialize_data:146 - Downloading 22 days of historical data...
2026-02-12 20:21:58.642 | DEBUG    | src.data_buffer:update:51 - Updated BTC-USDT-SWAP: 1440 candles
2026-02-12 20:21:58.642 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for BTC-USDT-SWAP
2026-02-12 20:23:44.494 | INFO     | src.okx_client:__init__:70 - Initialized OKX client (demo=True)
2026-02-12 20:23:44.496 | INFO     | __main__:__init__:114 - LiveTrader initialized
2026-02-12 20:23:44.496 | INFO     | __main__:run:405 - Starting Live Trader
2026-02-12 20:23:44.776 | INFO     | __main__:run:409 - Account balance: {'total': 4990.00042148, 'available': 0.0, 'used': 4990.00042148}
2026-02-12 20:23:44.776 | INFO     | __main__:initialize_data:133 - Initializing data buffer...
2026-02-12 20:23:44.776 | INFO     | __main__:initialize_data:146 - Downloading 22 days of historical data...
2026-02-12 20:23:52.016 | DEBUG    | src.data_buffer:update:51 - Updated BTC-USDT-SWAP: 1440 candles
2026-02-12 20:23:52.016 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for BTC-USDT-SWAP
2026-02-12 20:23:59.579 | DEBUG    | src.data_buffer:update:51 - Updated ETH-USDT-SWAP: 1440 candles
2026-02-12 20:23:59.579 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for ETH-USDT-SWAP
2026-02-12 20:24:06.851 | DEBUG    | src.data_buffer:update:51 - Updated BCH-USDT-SWAP: 1440 candles
2026-02-12 20:24:06.852 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for BCH-USDT-SWAP
2026-02-12 20:24:14.259 | DEBUG    | src.data_buffer:update:51 - Updated XRP-USDT-SWAP: 1440 candles
2026-02-12 20:24:14.260 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for XRP-USDT-SWAP
